1060,2100
1080,2100
1100,2100
1120,2100
1140,2100
1160,2100
1180,2100
1200,2100
1220,2100
1300,2100
1940,2100
100,2150
120,2150
760,2150
780,2150
820,2150
840,2150
860,2150
880,2150
900,2150
920,2150
940,2150
960,2150
980,2150
1000,2150
1020,2150
1040,2150
1060,2150
1080,2150
1100,2150
1120,2150
1140,2150
1160,2150
1180,2150
1200,2150
1220,2150
1280,2150
1300,2150
1360,2150
1380,2150
1460,2150
1700,2150
1720,2150
1740,2150
100,2200
120,2200
860,2200
980,2200
1000,2200
1020,2200
1040,2200
1060,2200
1080,2200
1100,2200
1120,2200
1140,2200
1160,2200
1180,2200
1200,2200
1220,2200
1240,2200
1260,2200
1280,2200
1300,2200
1320,2200
1340,2200
1360,2200
1380,2200
1400,2200
1460,2200
1480,2200
1700,2200
1720,2200
1740,2200
1920,2200
1940,2200
100,2250
120,2250
1040,2250
1080,2250
1100,2250
1120,2250
1140,2250
1160,2250
1180,2250
1200,2250
1220,2250
1240,2250
1260,2250
1280,2250
1300,2250
1320,2250
1340,2250
1360,2250
1380,2250
1400,2250
1420,2250
1460,2250
1480,2250
1700,2250
1720,2250
1740,2250
1800,2250
1820,2250
1920,2250
1940,2250
100,2300
120,2300
1100,2300
1120,2300
1140,2300
1160,2300
1180,2300
1200,2300
1220,2300
1240,2300
1260,2300
1280,2300
1300,2300
1320,2300
1340,2300
1360,2300
1380,2300
1400,2300
1420,2300
1440,2300
1460,2300
1480,2300
1560,2300
1580,2300
1640,2300
1660,2300
1700,2300
1720,2300
1740,2300
1800,2300
1820,2300
1840,2300
1860,2300
1880,2300
1920,2300
1940,2300
100,2350
120,2350
1120,2350
1160,2350
1180,2350
1200,2350
1240,2350
1260,2350
1280,2350
1300,2350
1320,2350
1340,2350
1360,2350
1380,2350
1400,2350
1420,2350
1440,2350
1460,2350
1480,2350
1500,2350
1520,2350
1540,2350
1560,2350
1580,2350
1600,2350
1620,2350
1640,2350
1660,2350
1700,2350
1720,2350
1740,2350
1780,2350
1800,2350
1820,2350
1840,2350
1860,2350
1880,2350
1940,2350
100,2400
120,2400
200,2400
1180,2400
1200,2400
1240,2400
1260,2400
1280,2400
1300,2400
1320,2400
1340,2400
1360,2400
1380,2400
1400,2400
1420,2400
1440,2400
1460,2400
1480,2400
1500,2400
1520,2400
1540,2400
1560,2400
1580,2400
1600,2400
1620,2400
1640,2400
1660,2400
1680,2400
1700,2400
1720,2400
1740,2400
1760,2400
1780,2400
1800,2400
1820,2400
1840,2400
1860,2400
1880,2400
100,2450
120,2450
200,2450
1240,2450
1260,2450
1300,2450
1320,2450
1380,2450
1400,2450
1420,2450
1440,2450
1460,2450
1480,2450
1500,2450
1520,2450
1540,2450
1560,2450
1580,2450
1600,2450
1620,2450
1640,2450
1660,2450
1680,2450
1700,2450
1720,2450
1740,2450
1760,2450
1780,2450
1800,2450
1820,2450
1840,2450
1860,2450
1880,2450
1900,2450
1940,2450
100,2500
120,2500
200,2500
220,2500
1200,2500
1300,2500
1320,2500
1400,2500
1420,2500
1440,2500
1460,2500
1480,2500
1500,2500
1520,2500
1540,2500
1560,2500
1580,2500
1600,2500
1620,2500
1640,2500
1660,2500
1680,2500
1700,2500
1720,2500
1740,2500
1760,2500
1780,2500
1800,2500
1820,2500
1840,2500
1860,2500
1880,2500
1940,2500
120,2550
180,2550
200,2550
220,2550
1200,2550
1420,2550
1440,2550
1460,2550
1480,2550
1500,2550
1520,2550
1540,2550
1560,2550
1580,2550
1600,2550
1620,2550
1640,2550
1660,2550
1680,2550
1700,2550
1720,2550
1740,2550
1760,2550
1780,2550
1800,2550
1820,2550
1840,2550
1860,2550
1880,2550
120,2600
180,2600
200,2600
220,2600
1180,2600
1440,2600
1460,2600
1480,2600
1500,2600
1520,2600
1540,2600
1560,2600
1620,2600
1640,2600
1660,2600
1680,2600
1700,2600
1720,2600
1740,2600
1760,2600
1780,2600
1800,2600
1820,2600
1840,2600
1860,2600
1880,2600
1900,2600
1920,2600
1940,2600
2040,2600
2060,2600
2500,2600
120,2650
180,2650
200,2650
220,2650
1440,2650
1460,2650
1480,2650
1500,2650
1520,2650
1540,2650
1560,2650
1600,2650
1620,2650
1640,2650
1660,2650
1680,2650
1700,2650
1720,2650
1740,2650
1760,2650
1780,2650
1800,2650
1820,2650
1840,2650
1860,2650
1880,2650
1900,2650
1920,2650
1940,2650
1960,2650
1980,2650
2040,2650
2060,2650
120,2700
180,2700
200,2700
220,2700
1460,2700
1540,2700
1560,2700
1600,2700
1620,2700
1640,2700
1700,2700
1720,2700
1740,2700
1760,2700
1780,2700
1800,2700
1820,2700
1840,2700
1860,2700
1880,2700
1900,2700
1920,2700
1940,2700
1960,2700
1980,2700
2040,2700
2060,2700
120,2750
180,2750
200,2750
1540,2750
1620,2750
1700,2750
1720,2750
1740,2750
1760,2750
1780,2750
1800,2750
1820,2750
1840,2750
1860,2750
1880,2750
1900,2750
1920,2750
1940,2750
1960,2750
1980,2750
2000,2750
2020,2750
2040,2750
2060,2750
2480,2750
2500,2750
120,2800
180,2800
200,2800
1540,2800
1700,2800
1720,2800
1820,2800
1840,2800
1860,2800
1880,2800
1900,2800
1920,2800
1940,2800
1960,2800
1980,2800
2000,2800
2020,2800
2040,2800
2060,2800
2080,2800
2100,2800
2120,2800
2480,2800
2500,2800
2520,2800
2580,2800
2600,2800
120,2850
180,2850
200,2850
1540,2850
1720,2850
1860,2850
1880,2850
1900,2850
1920,2850
1940,2850
1960,2850
1980,2850
2000,2850
2020,2850
2040,2850
2060,2850
2080,2850
2100,2850
2120,2850
2220,2850
2240,2850
2480,2850
2500,2850
2520,2850
2540,2850
2560,2850
2580,2850
2600,2850
120,2900
180,2900
200,2900
1720,2900
1860,2900
1880,2900
1900,2900
1920,2900
1940,2900
1960,2900
1980,2900
2000,2900
2020,2900
2040,2900
2060,2900
2080,2900
2100,2900
2120,2900
2220,2900
2240,2900
2260,2900
2280,2900
2320,2900
2340,2900
2360,2900
2480,2900
2500,2900
2520,2900
2540,2900
2560,2900
2580,2900
2600,2900
180,2950
200,2950
1880,2950
1900,2950
1920,2950
1940,2950
1960,2950
2000,2950
2020,2950
2040,2950
2060,2950
2080,2950
2100,2950
2220,2950
2240,2950
2260,2950
2280,2950
2300,2950
2320,2950
2340,2950
2360,2950
2480,2950
2500,2950
2520,2950
2540,2950
2560,2950
2580,2950
2600,2950
4840,2950
4940,2950
4960,2950
180,3000
200,3000
1900,3000
1920,3000
1940,3000
2000,3000
2020,3000
2040,3000
2060,3000
2080,3000
2100,3000
2220,3000
2240,3000
2260,3000
2280,3000
2300,3000
2320,3000
2340,3000
2360,3000
2480,3000
2500,3000
2520,3000
2540,3000
2560,3000
2580,3000
2600,3000
4840,3000
4920,3000
4940,3000
4960,3000
180,3050
200,3050
1820,3050
1920,3050
2000,3050
2020,3050
2040,3050
2060,3050
2080,3050
2100,3050
2200,3050
2220,3050
2240,3050
2260,3050
2280,3050
2300,3050
2320,3050
2340,3050
2360,3050
2500,3050
2520,3050
2540,3050
2560,3050
2580,3050
2600,3050
4920,3050
4940,3050
4960,3050
180,3100
200,3100
2020,3100
2040,3100
2060,3100
2080,3100
2100,3100
2120,3100
2200,3100
2220,3100
2240,3100
2260,3100
2280,3100
2300,3100
2320,3100
2400,3100
2420,3100
2500,3100
2520,3100
2540,3100
2560,3100
2580,3100
2600,3100
4920,3100
4940,3100
4960,3100
4980,3100
180,3150
200,3150
2060,3150
2080,3150
2100,3150
2120,3150
2200,3150
2220,3150
2240,3150
2260,3150
2280,3150
2300,3150
2320,3150
2400,3150
2420,3150
2440,3150
2460,3150
2520,3150
2540,3150
2560,3150
2580,3150
2600,3150
4940,3150
4960,3150
4980,3150
180,3200
200,3200
2060,3200
2080,3200
2100,3200
2120,3200
2200,3200
2220,3200
2240,3200
2260,3200
2280,3200
2300,3200
2320,3200
2380,3200
2400,3200
2420,3200
2440,3200
2460,3200
2540,3200
2560,3200
2580,3200
2600,3200
4920,3200
4940,3200
4960,3200
4980,3200
180,3250
200,3250
2060,3250
2080,3250
2100,3250
2120,3250
2200,3250
2220,3250
2240,3250
2260,3250
2280,3250
2300,3250
2320,3250
2380,3250
2400,3250
2420,3250
2440,3250
2460,3250
2540,3250
2560,3250
2580,3250
2600,3250
4940,3250
4960,3250
4980,3250
180,3300
200,3300
2080,3300
2100,3300
2120,3300
2200,3300
2220,3300
2240,3300
2260,3300
2280,3300
2300,3300
2320,3300
2380,3300
2400,3300
2420,3300
2440,3300
2460,3300
2620,3300
4940,3300
4960,3300
4980,3300
180,3350
200,3350
2080,3350
2100,3350
2120,3350
2200,3350
2220,3350
2240,3350
2260,3350
2280,3350
2300,3350
2320,3350
2380,3350
2400,3350
2420,3350
2440,3350
2460,3350
2620,3350
2640,3350
4940,3350
4960,3350
4980,3350
180,3400
200,3400
2080,3400
2100,3400
2120,3400
2220,3400
2240,3400
2260,3400
2280,3400
2300,3400
2320,3400
2380,3400
2400,3400
2420,3400
2440,3400
2460,3400
2620,3400
2640,3400
4940,3400
4960,3400
4980,3400
200,3450
2060,3450
2080,3450
2100,3450
2120,3450
2220,3450
2240,3450
2260,3450
2280,3450
2300,3450
2320,3450
2420,3450
2440,3450
2460,3450
2480,3450
2620,3450
2640,3450
2660,3450
4940,3450
4960,3450
4980,3450
200,3500
2080,3500
2100,3500
2120,3500
2220,3500
2240,3500
2260,3500
2280,3500
2300,3500
2320,3500
2340,3500
2420,3500
2440,3500
2460,3500
2480,3500
2520,3500
2620,3500
2640,3500
2660,3500
2680,3500
2700,3500
4940,3500
4960,3500
4980,3500
200,3550
2080,3550
2100,3550
2120,3550
2220,3550
2240,3550
2260,3550
2280,3550
2300,3550
2320,3550
2340,3550
2380,3550
2400,3550
2420,3550
2440,3550
2460,3550
2480,3550
2500,3550
2520,3550
2620,3550
2640,3550
2660,3550
2680,3550
2700,3550
4940,3550
4960,3550
4980,3550
200,3600
2100,3600
2120,3600
2220,3600
2240,3600
2260,3600
2280,3600
2300,3600
2320,3600
2340,3600
2380,3600
2400,3600
2420,3600
2440,3600
2460,3600
2480,3600
2500,3600
2520,3600
2620,3600
2640,3600
2660,3600
2680,3600
2700,3600
4940,3600
4960,3600
4980,3600
200,3650
2100,3650
2120,3650
2220,3650
2240,3650
2300,3650
2320,3650
2340,3650
2380,3650
2400,3650
2420,3650
2440,3650
2460,3650
2480,3650
2500,3650
2520,3650
2540,3650
2640,3650
2660,3650
2680,3650
2700,3650
4940,3650
4960,3650
4980,3650
200,3700
280,3700
2100,3700
2120,3700
2220,3700
2240,3700
2320,3700
2340,3700
2360,3700
2380,3700
2400,3700
2420,3700
2440,3700
2460,3700
2480,3700
2500,3700
2540,3700
2640,3700
2660,3700
2680,3700
2700,3700
4940,3700
4960,3700
4980,3700
200,3750
280,3750
400,3750
2220,3750
2240,3750
2320,3750
2340,3750
2360,3750
2380,3750
2400,3750
2420,3750
2440,3750
2460,3750
2480,3750
2500,3750
2540,3750
2660,3750
2680,3750
2700,3750
4940,3750
4960,3750
4980,3750
200,3800
220,3800
2240,3800
2320,3800
2340,3800
2360,3800
2380,3800
2400,3800
2420,3800
2440,3800
2460,3800
2480,3800
2540,3800
2660,3800
2680,3800
2700,3800
4940,3800
4960,3800
4980,3800
200,3850
2240,3850
2300,3850
2320,3850
2340,3850
2360,3850
2380,3850
2400,3850
2680,3850
2700,3850
4940,3850
4960,3850
4980,3850
200,3900
400,3900
2300,3900
2320,3900
2340,3900
2360,3900
2380,3900
2400,3900
2680,3900
2700,3900
4940,3900
4960,3900
4980,3900
200,3950
400,3950
2300,3950
2320,3950
2340,3950
2360,3950
2380,3950
2400,3950
2680,3950
2700,3950
4940,3950
4960,3950
4980,3950
400,4000
2300,4000
2320,4000
2340,4000
2360,4000
2380,4000
2400,4000
2680,4000
2700,4000
4960,4000
4980,4000
2300,4050
2320,4050
2340,4050
2380,4050
2400,4050
2680,4050
2700,4050
4960,4050
400,4100
2300,4100
2320,4100
2340,4100
2400,4100
2680,4100
2700,4100
4960,4100
2300,4150
2320,4150
2340,4150
2400,4150
2680,4150
2700,4150
2300,4200
2320,4200
2340,4200
4960,4200
4980,4200
2300,4250
2320,4250
2400,4250
4980,4250
2300,4300
2320,4300
2400,4300
2280,4350
2300,4350
2400,4350
2640,4350
2280,4400
2300,4400
2400,4400
2640,4400
2280,4450
2300,4450
2400,4450
2420,4450
2640,4450
2280,4500
2300,4500
2400,4500
2420,4500
2640,4500
2300,4550
2400,4550
2420,4550
2300,4600
2400,4600
2420,4600
2300,4650
2380,4650
2400,4650
2420,4650
2380,4700
2400,4700
2420,4700
2380,4750
2400,4750
2420,4750
2380,4800
2400,4800
2420,4800
2380,4850
2400,4850
2420,4850
2380,4900
2400,4900
2420,4900
2380,4950
2400,4950
2420,4950
2380,5000
2400,5000
2420,5000
2380,5050
2400,5050
2420,5050
2380,5100
2400,5100
2420,5100
2380,5150
2400,5150
2420,5150
2380,5200
2400,5200
2420,5200
